name,fullName,season,nmatchesbowl_1s,ballsdelivr_1s,total_maidens_1s,total_runscon_1s,total_wickets_1s,total_dots_1s,total_4sconc_1s,total_6sconc_1s,total_wides_1s,total_noballs_1s,median_econ_1s,nmatchesbowl_3s,ballsdelivr_3s,total_maidens_3s,total_runscon_3s,total_wickets_3s,total_dots_3s,total_4sconc_3s,total_6sconc_3s,total_wides_3s,total_noballs_3s,economyRate_1s,economyRate_3s
J Theron,Rusty Theron,2011,0,0,0,0,0,0,0,0,0,0,0.0,7,144,0,187,6,50,19,4,8,1,,7.791666666666667
J Theron,Rusty Theron,2012,2,48,0,66,2,18,5,3,2,1,8.25,9,192,0,253,8,68,24,7,10,2,8.25,7.90625
J Theron,Rusty Theron,2013,0,0,0,0,0,0,0,0,0,0,0.0,2,48,0,66,2,18,5,3,2,1,,8.25
J Theron,Rusty Theron,2014,0,0,0,0,0,0,0,0,0,0,0.0,2,48,0,66,2,18,5,3,2,1,,8.25
J Theron,Rusty Theron,2015,1,24,0,40,1,5,4,1,2,0,10.0,1,24,0,40,1,5,4,1,2,0,10.0,10.0
J Theron,Rusty Theron,2016,0,0,0,0,0,0,0,0,0,0,0.0,1,24,0,40,1,5,4,1,2,0,,10.0
J Theron,Rusty Theron,2017,0,0,0,0,0,0,0,0,0,0,0.0,1,24,0,40,1,5,4,1,2,0,,10.0
J Theron,Rusty Theron,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Theron,Rusty Theron,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Theron,Rusty Theron,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Theron,Rusty Theron,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Theron,Rusty Theron,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Theron,Rusty Theron,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Theron,Rusty Theron,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Yadav,Jayant Yadav,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Yadav,Jayant Yadav,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Yadav,Jayant Yadav,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Yadav,Jayant Yadav,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Yadav,Jayant Yadav,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Yadav,Jayant Yadav,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Yadav,Jayant Yadav,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
J Yadav,Jayant Yadav,2015,3,42,0,29,2,21,2,0,0,0,4.0,3,42,0,29,2,21,2,0,0,0,4.142857142857143,4.142857142857143
J Yadav,Jayant Yadav,2016,5,102,0,125,2,38,12,3,2,0,8.0,8,144,0,154,4,59,14,3,2,0,7.352941176470588,6.416666666666667
J Yadav,Jayant Yadav,2017,2,36,0,42,0,14,2,2,0,1,7.25,10,180,0,196,4,73,16,5,2,1,7.0,6.533333333333333
J Yadav,Jayant Yadav,2018,0,0,0,0,0,0,0,0,0,0,0.0,7,138,0,167,2,52,14,5,2,1,,7.260869565217392
J Yadav,Jayant Yadav,2019,2,42,0,50,1,17,2,3,0,1,7.29,4,78,0,92,1,31,4,5,0,2,7.142857142857143,7.076923076923077
J Yadav,Jayant Yadav,2020,2,42,0,43,1,13,1,1,0,0,6.125,4,84,0,93,2,30,3,4,0,1,6.142857142857143,6.642857142857143
J Yadav,Jayant Yadav,2021,5,102,0,130,2,44,10,6,4,0,7.75,9,186,0,223,4,74,13,10,4,1,7.647058823529412,7.193548387096774
J Yadav,Jayant Yadav,2022,0,0,0,0,0,0,0,0,0,0,0.0,7,144,0,173,3,57,11,7,4,0,,7.208333333333333
J Yadav,Jayant Yadav,2023,1,24,0,26,0,8,2,0,0,0,6.5,6,126,0,156,2,52,12,6,4,0,6.5,7.428571428571429
J Yadav,Jayant Yadav,2024,0,0,0,0,0,0,0,0,0,0,0.0,1,24,0,26,0,8,2,0,0,0,,6.5
JA Morkel,Albie Morkel,2008,13,288,0,399,17,109,38,11,17,5,8.75,13,288,0,399,17,109,38,11,17,5,8.3125,8.3125
JA Morkel,Albie Morkel,2009,12,240,1,328,13,101,36,8,4,5,8.0,25,528,1,727,30,210,74,19,21,10,8.2,8.261363636363637
JA Morkel,Albie Morkel,2010,14,286,1,405,11,102,47,9,9,0,7.0,39,814,2,1132,41,312,121,28,30,10,8.496503496503497,8.343980343980345
JA Morkel,Albie Morkel,2011,14,270,1,382,15,107,42,11,9,1,8.25,40,796,3,1115,39,310,125,28,22,6,8.488888888888889,8.404522613065327
JA Morkel,Albie Morkel,2012,15,297,0,385,13,125,44,9,17,1,8.0,43,853,2,1172,39,334,133,29,35,2,7.777777777777778,8.243845252051583
JA Morkel,Albie Morkel,2013,7,144,0,159,7,66,16,4,5,0,6.66,36,711,1,926,35,298,102,24,31,2,6.625,7.814345991561181
JA Morkel,Albie Morkel,2014,6,96,0,126,4,41,19,0,4,1,8.83,28,537,0,670,24,232,79,13,26,2,7.875,7.4860335195530725
JA Morkel,Albie Morkel,2015,4,72,0,109,3,23,13,2,2,0,8.83,17,312,0,394,14,130,48,6,11,1,9.083333333333334,7.576923076923077
JA Morkel,Albie Morkel,2016,2,30,0,66,2,9,9,2,4,0,13.5,12,198,0,301,9,73,41,4,10,1,13.2,9.121212121212121
JA Morkel,Albie Morkel,2017,0,0,0,0,0,0,0,0,0,0,0.0,6,102,0,175,5,32,22,4,6,0,,10.294117647058824
JA Morkel,Albie Morkel,2018,0,0,0,0,0,0,0,0,0,0,0.0,2,30,0,66,2,9,9,2,4,0,,13.2
JA Morkel,Albie Morkel,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Morkel,Albie Morkel,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Morkel,Albie Morkel,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Morkel,Albie Morkel,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Morkel,Albie Morkel,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Morkel,Albie Morkel,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JA Richardson,Jhye Richardson,2021,3,66,0,117,3,24,9,7,3,0,10.25,3,66,0,117,3,24,9,7,3,0,10.636363636363637,10.636363636363637
JA Richardson,Jhye Richardson,2022,0,0,0,0,0,0,0,0,0,0,0.0,3,66,0,117,3,24,9,7,3,0,,10.636363636363637
JA Richardson,Jhye Richardson,2023,0,0,0,0,0,0,0,0,0,0,0.0,3,66,0,117,3,24,9,7,3,0,,10.636363636363637
JA Richardson,Jhye Richardson,2024,1,24,0,40,0,8,2,3,1,0,10.0,1,24,0,40,0,8,2,3,1,0,10.0,10.0
JB Little,Josh Little,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JB Little,Josh Little,2023,10,204,0,294,7,75,24,14,7,0,8.83,10,204,0,294,7,75,24,14,7,0,8.647058823529411,8.647058823529411
JB Little,Josh Little,2024,1,24,0,45,4,9,6,2,1,0,11.25,11,228,0,339,11,84,30,16,8,0,11.25,8.921052631578947
JC Archer,Jofra Archer,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JC Archer,Jofra Archer,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JC Archer,Jofra Archer,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JC Archer,Jofra Archer,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JC Archer,Jofra Archer,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JC Archer,Jofra Archer,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JC Archer,Jofra Archer,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JC Archer,Jofra Archer,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JC Archer,Jofra Archer,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JC Archer,Jofra Archer,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JC Archer,Jofra Archer,2018,10,233,0,325,15,97,31,12,14,2,8.75,10,233,0,325,15,97,31,12,14,2,8.369098712446352,8.369098712446352
JC Archer,Jofra Archer,2019,11,258,2,291,11,121,21,14,4,2,5.5,21,491,2,616,26,218,52,26,18,4,6.767441860465116,7.527494908350305
JC Archer,Jofra Archer,2020,14,334,0,365,20,175,29,18,9,2,6.125,35,825,2,981,46,393,81,44,27,6,6.5568862275449105,7.134545454545455
JC Archer,Jofra Archer,2021,0,0,0,0,0,0,0,0,0,0,0.0,25,592,2,656,31,296,50,32,13,4,,6.648648648648648
JC Archer,Jofra Archer,2022,0,0,0,0,0,0,0,0,0,0,0.0,14,334,0,365,20,175,29,18,9,2,,6.5568862275449105
JC Archer,Jofra Archer,2023,5,120,0,190,2,49,14,11,7,2,8.75,5,120,0,190,2,49,14,11,7,2,9.5,9.5
JC Archer,Jofra Archer,2024,0,0,0,0,0,0,0,0,0,0,0.0,5,120,0,190,2,49,14,11,7,2,,9.5
JD Ryder,Jesse Ryder,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Ryder,Jesse Ryder,2009,5,102,0,115,3,43,6,6,2,0,6.25,5,102,0,115,3,43,6,6,2,0,6.764705882352941,6.764705882352941
JD Ryder,Jesse Ryder,2010,0,0,0,0,0,0,0,0,0,0,0.0,5,102,0,115,3,43,6,6,2,0,,6.764705882352941
JD Ryder,Jesse Ryder,2011,7,92,1,118,4,30,9,4,2,0,10.0,12,194,1,233,7,73,15,10,4,0,7.695652173913044,7.206185567010309
JD Ryder,Jesse Ryder,2012,4,42,0,70,1,11,6,3,1,0,11.665,11,134,1,188,5,41,15,7,3,0,10.0,8.417910447761194
JD Ryder,Jesse Ryder,2013,0,0,0,0,0,0,0,0,0,0,0.0,11,134,1,188,5,41,15,7,3,0,,8.417910447761194
JD Ryder,Jesse Ryder,2014,0,0,0,0,0,0,0,0,0,0,0.0,4,42,0,70,1,11,6,3,1,0,,10.0
JD Ryder,Jesse Ryder,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Ryder,Jesse Ryder,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Ryder,Jesse Ryder,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Ryder,Jesse Ryder,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Ryder,Jesse Ryder,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Ryder,Jesse Ryder,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Ryder,Jesse Ryder,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Ryder,Jesse Ryder,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Ryder,Jesse Ryder,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Ryder,Jesse Ryder,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Unadkat,Jaydev Unadkat,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Unadkat,Jaydev Unadkat,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JD Unadkat,Jaydev Unadkat,2010,3,62,0,85,4,20,10,2,0,0,6.75,3,62,0,85,4,20,10,2,0,0,8.225806451612904,8.225806451612904
JD Unadkat,Jaydev Unadkat,2011,6,108,0,150,6,41,13,6,3,0,8.5,9,170,0,235,10,61,23,8,3,0,8.333333333333334,8.294117647058824
JD Unadkat,Jaydev Unadkat,2012,1,18,0,32,0,2,1,2,0,0,10.66,10,188,0,267,10,63,24,10,3,0,10.666666666666666,8.52127659574468
JD Unadkat,Jaydev Unadkat,2013,13,294,0,370,13,105,40,7,5,0,8.0,20,420,0,552,19,148,54,15,8,0,7.551020408163265,7.885714285714286
JD Unadkat,Jaydev Unadkat,2014,9,187,0,270,9,64,22,12,2,0,8.0,23,499,0,672,22,171,63,21,7,0,8.663101604278076,8.080160320641282
JD Unadkat,Jaydev Unadkat,2015,1,18,0,30,0,7,1,3,0,0,10.0,23,499,0,670,22,176,63,22,7,0,10.0,8.056112224448897
JD Unadkat,Jaydev Unadkat,2016,1,18,0,49,0,5,3,5,1,0,16.33,11,223,0,349,9,76,26,20,3,0,16.333333333333332,9.390134529147982
JD Unadkat,Jaydev Unadkat,2017,12,275,3,322,24,126,23,17,4,0,7.125,14,311,3,401,24,138,27,25,5,0,7.025454545454545,7.736334405144695
JD Unadkat,Jaydev Unadkat,2018,15,302,0,486,11,97,49,19,7,1,9.33,28,595,3,857,35,228,75,41,12,1,9.655629139072847,8.642016806722689
JD Unadkat,Jaydev Unadkat,2019,11,224,0,398,10,58,29,22,12,0,10.8,38,801,3,1206,45,281,101,58,23,1,10.660714285714286,9.03370786516854
JD Unadkat,Jaydev Unadkat,2020,7,138,0,228,4,35,12,13,6,0,10.33,33,664,0,1112,25,190,90,54,25,1,9.91304347826087,10.048192771084338
JD Unadkat,Jaydev Unadkat,2021,6,132,0,168,4,52,17,6,2,0,8.5,24,494,0,794,18,145,58,41,20,0,7.636363636363637,9.643724696356275
JD Unadkat,Jaydev Unadkat,2022,5,120,0,190,6,36,14,11,3,0,9.0,18,390,0,586,14,123,43,30,11,0,9.5,9.015384615384615
JD Unadkat,Jaydev Unadkat,2023,3,48,0,92,0,15,7,5,4,0,13.0,14,300,0,450,10,103,38,22,9,0,11.5,9.0
JD Unadkat,Jaydev Unadkat,2024,9,175,0,305,8,41,20,16,12,0,10.42,17,343,0,587,14,92,41,32,19,0,10.457142857142857,10.268221574344023
JDP Oram,Jacob Oram,2008,4,96,0,149,3,32,17,5,4,0,8.625,4,96,0,149,3,32,17,5,4,0,9.3125,9.3125
JDP Oram,Jacob Oram,2009,7,93,0,133,5,31,11,6,0,1,8.0,11,189,0,282,8,63,28,11,4,1,8.580645161290322,8.952380952380953
JDP Oram,Jacob Oram,2010,0,0,0,0,0,0,0,0,0,0,0.0,11,189,0,282,8,63,28,11,4,1,,8.952380952380953
JDP Oram,Jacob Oram,2011,2,24,0,45,1,9,3,3,0,0,11.25,9,117,0,178,6,40,14,9,0,1,11.25,9.128205128205128
JDP Oram,Jacob Oram,2012,0,0,0,0,0,0,0,0,0,0,0.0,2,24,0,45,1,9,3,3,0,0,,11.25
JDP Oram,Jacob Oram,2013,1,24,0,22,0,14,3,0,2,0,5.5,3,48,0,67,1,23,6,3,2,0,5.5,8.375
JDP Oram,Jacob Oram,2014,0,0,0,0,0,0,0,0,0,0,0.0,1,24,0,22,0,14,3,0,2,0,,5.5
JDP Oram,Jacob Oram,2015,0,0,0,0,0,0,0,0,0,0,0.0,1,24,0,22,0,14,3,0,2,0,,5.5
JDP Oram,Jacob Oram,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDP Oram,Jacob Oram,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDP Oram,Jacob Oram,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDP Oram,Jacob Oram,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDP Oram,Jacob Oram,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDP Oram,Jacob Oram,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDP Oram,Jacob Oram,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDP Oram,Jacob Oram,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDP Oram,Jacob Oram,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDS Neesham,James Neesham,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDS Neesham,James Neesham,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDS Neesham,James Neesham,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDS Neesham,James Neesham,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDS Neesham,James Neesham,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDS Neesham,James Neesham,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDS Neesham,James Neesham,2014,4,54,0,91,1,16,9,4,3,0,12.0,4,54,0,91,1,16,9,4,3,0,10.11111111111111,10.11111111111111
JDS Neesham,James Neesham,2015,0,0,0,0,0,0,0,0,0,0,0.0,4,54,0,91,1,16,9,4,3,0,,10.11111111111111
JDS Neesham,James Neesham,2016,0,0,0,0,0,0,0,0,0,0,0.0,4,54,0,91,1,16,9,4,3,0,,10.11111111111111
JDS Neesham,James Neesham,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDS Neesham,James Neesham,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDS Neesham,James Neesham,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JDS Neesham,James Neesham,2020,5,90,0,148,2,26,13,7,3,0,8.66,5,90,0,148,2,26,13,7,3,0,9.866666666666667,9.866666666666667
JDS Neesham,James Neesham,2021,3,54,0,66,5,21,5,3,0,0,9.33,8,144,0,214,7,47,18,10,3,0,7.333333333333333,8.916666666666666
JDS Neesham,James Neesham,2022,1,18,0,29,0,5,5,0,0,0,9.66,9,162,0,243,7,52,23,10,3,0,9.666666666666666,9.0
JDS Neesham,James Neesham,2023,0,0,0,0,0,0,0,0,0,0,0.0,4,72,0,95,5,26,10,3,0,0,,7.916666666666667
JDS Neesham,James Neesham,2024,0,0,0,0,0,0,0,0,0,0,0.0,1,18,0,29,0,5,5,0,0,0,,9.666666666666666
JE Root,Joe Root,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Root,Joe Root,2023,1,12,0,14,0,2,1,0,0,0,7.0,1,12,0,14,0,2,1,0,0,0,7.0,7.0
JE Root,Joe Root,2024,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,14,0,2,1,0,0,0,,7.0
JE Taylor,Jerome Taylor,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2011,5,117,0,157,6,54,10,9,4,1,7.5,5,117,0,157,6,54,10,9,4,1,8.051282051282051,8.051282051282051
JE Taylor,Jerome Taylor,2012,0,0,0,0,0,0,0,0,0,0,0.0,5,117,0,157,6,54,10,9,4,1,,8.051282051282051
JE Taylor,Jerome Taylor,2013,0,0,0,0,0,0,0,0,0,0,0.0,5,117,0,157,6,54,10,9,4,1,,8.051282051282051
JE Taylor,Jerome Taylor,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JE Taylor,Jerome Taylor,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JEC Franklin,James Franklin,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JEC Franklin,James Franklin,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
JEC Franklin,James Franklin,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
