Players,Team,Type,Base,Sold,Team_Name,season,pom_s1count,pom_s3count
Mohit Rathee,RCB,BOWL,0.30,0.3,Royal Challengers Bengaluru,2023,0,0
Mohit Rathee,RCB,BOWL,0.30,0.3,Royal Challengers Bengaluru,2024,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2008,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2009,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2010,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2011,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2012,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2013,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2014,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2015,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2016,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2017,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2018,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2019,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2020,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2021,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2022,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2023,0,0
Jacob Bethell,RCB,AR,1.25,2.6,Royal Challengers Bengaluru,2024,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2008,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2009,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2010,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2011,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2012,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2013,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2014,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2015,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2016,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2017,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2018,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2019,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2020,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2021,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2022,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2023,0,0
Brydon Carse,SRH,AR,1.00,1.0,Sunrisers Hyderabad,2024,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2008,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2009,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2010,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2011,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2012,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2013,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2014,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2015,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2016,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2017,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2018,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2019,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2020,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2021,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2022,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2023,0,0
Aaron Hardie,PBKS,AR,1.25,1.25,Punjab Kings,2024,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2008,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2009,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2010,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2011,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2012,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2013,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2014,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2015,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2016,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2017,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2018,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2019,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2020,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2021,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2022,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2023,0,0
Kamindu Mendis,SRH,AR,0.75,0.75,Sunrisers Hyderabad,2024,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2008,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2009,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2010,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2011,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2012,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2013,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2014,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2015,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2016,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2017,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2018,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2019,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2020,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2021,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2022,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2023,0,0
Dushmantha Chameera,DC,BOWL,0.75,0.75,Delhi Capitals,2024,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2008,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2009,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2010,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2011,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2012,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2013,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2014,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2015,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2016,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2017,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2018,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2019,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2020,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2021,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2022,0,0
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2023,1,1
Nathan Ellis,CSK,BOWL,1.25,2.0,Chennai Super Kings,2024,0,1
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2008,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2009,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2010,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2011,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2012,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2013,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2014,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2015,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2016,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2017,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2018,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2019,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2020,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2021,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2022,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2023,0,0
Shamar Joseph,LSG,BOWL,0.75,0.75,Lucknow Super Giants,2024,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2008,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2009,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2010,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2011,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2012,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2013,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2014,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2015,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2016,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2017,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2018,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2019,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2020,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2021,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2022,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2023,0,0
Aniket Verma,SRH,BAT,0.30,0.3,Sunrisers Hyderabad,2024,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2008,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2009,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2010,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2011,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2012,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2013,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2014,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2015,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2016,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2017,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2018,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2019,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2020,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2021,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2022,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2023,0,0
Raj Bawa,MI,AR,0.30,0.3,Mumbai Indians,2024,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2008,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2009,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2010,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2011,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2012,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2013,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2014,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2015,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2016,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2017,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2018,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2019,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2020,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2021,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2022,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2023,0,0
Musheer Khan,PBKS,AR,0.30,0.3,Punjab Kings,2024,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2008,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2009,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2010,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2011,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2012,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2013,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2014,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2015,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2016,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2017,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2018,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2019,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2020,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2021,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2022,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2023,0,0
Manvanth Kumar,DC,AR,0.30,0.3,Delhi Capitals,2024,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2008,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2009,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2010,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2011,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2012,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2013,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2014,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2015,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2016,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2017,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2018,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2019,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2020,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2021,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2022,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2023,0,0
Suryansh Shedge,PBKS,AR,0.30,0.3,Punjab Kings,2024,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2008,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2009,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2010,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2011,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2012,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2013,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2014,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2015,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2016,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2017,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2018,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2019,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2020,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2021,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2022,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2023,0,0
Kulwant Khejroliya,GT,BOWL,0.30,0.3,Gujarat Titans,2024,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2008,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2009,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2010,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2011,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2012,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2013,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2014,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2015,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2016,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2017,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2018,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2019,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2020,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2021,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2022,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2023,0,0
Prince Yadav,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2024,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2008,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2009,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2010,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2011,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2012,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2013,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2014,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2015,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2016,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2017,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2018,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2019,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2020,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2021,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2022,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2023,0,0
Jamie Overton,CSK,AR,1.50,1.5,Chennai Super Kings,2024,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2008,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2009,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2010,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2011,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2012,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2013,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2014,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2015,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2016,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2017,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2018,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2019,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2020,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2021,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2022,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2023,0,0
Xavier Bartlett,PBKS,BOWL,0.75,0.8,Punjab Kings,2024,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2008,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2009,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2010,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2011,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2012,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2013,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2014,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2015,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2016,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2017,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2018,1,1
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2019,0,1
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2020,0,1
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2021,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2022,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2023,0,0
Lungi Ngidi,RCB,BOWL,1.00,1.0,Royal Challengers Bengaluru,2024,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2008,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2009,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2010,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2011,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2012,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2013,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2014,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2015,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2016,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2017,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2018,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2019,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2020,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2021,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2022,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2023,0,0
Yuvraj Chaudhary,LSG,AR,0.30,0.3,Lucknow Super Giants,2024,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2008,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2009,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2010,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2011,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2012,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2013,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2014,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2015,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2016,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2017,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2018,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2019,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2020,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2021,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2022,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2023,0,0
Kamlesh Nagarkoti,CSK,AR,0.30,0.3,Chennai Super Kings,2024,0,0
